r_R,alpha,phi,a,aline,Ct,Cx,Cy,Cq,Cp,N,T
0.44125000000000003,8.034458495149643,49.90304150485036,0.1523061983158698,0.16011431123285275,0.6767412508331804,0.8976220912616143,1.0900827093327092,0.1111663518784439,1.8854546336715923,420.40797965730246,510.5483409458068
0.44875,8.185806433690338,49.37669356630966,0.15465779605496308,0.15691558769681893,0.6912196562391274,0.9169155275114276,1.0929409198756188,0.1111663518784439,1.8854546336715923,436.70093703893406,520.5368537418827
0.45625,8.327080347318969,48.86041965268103,0.1569888910675122,0.15383158063487315,0.7053236420939286,0.935516957768222,1.0949637688381462,0.1111663518784439,1.8854546336715923,453.0591453523683,530.2772388916175
0.46375,8.458680016608895,48.353819983391105,0.15929751710465284,0.1508531768718342,0.7190599678921296,0.9534351772587505,1.0961984267308043,0.1111663518784439,1.8854546336715923,469.4751573359772,539.772331812369
0.47125,8.581725926129586,47.855774073870414,0.1615692749362255,0.14795906272040651,0.7323706065925004,0.9705921335483699,1.096578060181996,0.1111663518784439,1.8854546336715923,485.8988279278024,548.9700315474702
0.47875,8.69609530378274,47.36640469621726,0.16380957781353955,0.14515067374060128,0.7452962380623414,0.9870449240014265,1.0962108544998628,0.1111663518784439,1.8854546336715923,502.34409159268466,557.9027180093966
0.48624999999999996,8.801729000134173,46.88577099986582,0.1660230952123712,0.14242828007321662,0.7578732717969353,1.002845572289802,1.0951914028697936,0.1111663518784439,1.8854546336715923,518.8236775525942,566.5989330376078
0.49375,8.89893112481662,46.41356887518338,0.16820829889254468,0.13978597696063888,0.7701053402209138,1.0180023443366684,1.093555176465877,0.1111663518784439,1.8854546336715923,535.3290682593514,575.0594553778986
0.50125,8.987984496372476,45.949515503627524,0.17036378845069447,0.13721850446890432,0.7819953680117407,1.0325232278824863,1.091335381169343,0.1111663518784439,1.8854546336715923,551.8514001298128,583.2846582489171
0.50875,9.06986633257209,45.49263366742791,0.17247502173432272,0.13470940087019828,0.7934763614776236,1.0463226500460576,1.0884547321472855,0.1111663518784439,1.8854546336715923,568.3318536872781,591.2167681247523
0.51625,9.144141372854634,45.04335862714536,0.17455297620937546,0.13226600364661306,0.8046126935504361,1.0594928374648682,1.0850448500296068,0.1111663518784439,1.8854546336715923,584.8042590775461,598.9081069257462
0.5237499999999999,9.210917877967901,44.6015821220321,0.1765989314094749,0.12988652968116804,0.8154174458971234,1.0720570889048584,1.0811516553829035,0.1111663518784439,1.8854546336715923,601.2673444864793,606.3680670992051
0.53125,9.270413235416122,44.167086764583885,0.1786120247656689,0.12756752522923714,0.82589131936567,1.0840224117290034,1.0768005472177373,0.1111663518784439,1.8854546336715923,617.7111306005044,613.5958779599408
0.53875,9.322830101709222,43.73966989829078,0.18059153085217147,0.12530590826063315,0.8360345277056335,1.0953955164165856,1.0720154341577812,0.1111663518784439,1.8854546336715923,634.1252982470594,620.5905508309794
0.54625,9.368357528920669,43.31914247107934,0.18253686044504755,0.12309892725085521,0.8458468390652621,1.1061828271303529,1.0668188488642658,0.1111663518784439,1.8854546336715923,650.4991945915018,627.3509088561009
0.55375,9.407171999763527,42.90532800023648,0.18444755910245025,0.12094412452132929,0.8553276154901657,1.1163904935750186,1.0612320520147462,0.1111663518784439,1.8854546336715923,666.8218404050403,633.8756143965123
0.56125,9.439438376869234,42.498061623130766,0.18632330538664946,0.11883930364294894,0.864475850271789,1.1260244035638056,1.055275126739354,0.1111663518784439,1.8854546336715923,683.0819381364213,640.163194118048
0.56875,9.46531077112408,42.09718922887592,0.18816390884810305,0.1167825004809331,0.8732902030059321,1.1350901957675805,1.0489670643261424,0.1111663518784439,1.8854546336715923,699.2678805141443,646.2120618568692
0.5762499999999999,9.484933333094638,41.702566666905355,0.18996930788410085,0.11477195751031381,0.8817690322072191,1.1435932721627253,1.042325841922238,0.1111663518784439,1.8854546336715923,715.3677593912449,652.0205393315781
0.58375,9.498440971465271,41.31405902853473,0.19173956758878852,0.1128061010762598,0.8899104253864203,1.151538809781737,1.0353684929077969,0.1111663518784439,1.8854546336715923,731.3693745665935,657.5868747727736
0.5912499999999999,9.50602974779573,40.93147025220427,0.19347330258636955,0.1108825080830232,0.8977038531574328,1.158920766992028,1.0281003837328593,0.1111663518784439,1.8854546336715923,747.2532723133696,662.9024156716097
0.59875,9.507697356039259,40.55480264396074,0.1951735164952286,0.1090016809544146,0.9051612471038675,1.1657627420944268,1.0205555118004164,0.1111663518784439,1.8854546336715923,763.0184879786029,667.977020875752
0.60625,9.503538529656595,40.183961470343405,0.19684107434355835,0.10716269064523935,0.9122823279167364,1.1720722295327899,1.0127508981787021,0.1111663518784439,1.8854546336715923,778.6541385700448,672.8106496659515
0.61375,9.493731483598687,39.81876851640131,0.198474840602806,0.10536344351456219,0.9190553612511917,1.1778417984265617,1.0046888628376227,0.1111663518784439,1.8854546336715923,794.1394312055536,677.3940635646162
0.62125,9.478406431505057,39.45909356849494,0.2000746843900612,0.10360257225533426,0.9254731661997451,1.183070089732178,0.9963774748500929,0.1111663518784439,1.8854546336715923,809.4570600193776,681.7218932855176
0.62875,9.457613657368448,39.104886342631545,0.20164234418091254,0.10187983744918373,0.9315377097940767,1.1877676709462084,0.9878355030367948,0.1111663518784439,1.8854546336715923,824.5975136007916,685.796321600353
0.63625,9.431438009875286,38.75606199012472,0.20317873210706894,0.1001945093453837,0.937245793235873,1.1919383522464964,0.9790748460200622,0.1111663518784439,1.8854546336715923,839.5467362854217,689.6154402667524
0.64375,9.399958574185945,38.412541425814055,0.2046848813082403,0.09854593703159278,0.9425940867130899,1.1955857549310553,0.9701068217404067,0.1111663518784439,1.8854546336715923,854.2904185612063,693.1773479029819
0.65125,9.363248859738718,38.07425114026128,0.20616194801217477,0.09693354221852762,0.9475791337126517,1.1987133061694542,0.960942194145853,0.1111663518784439,1.8854546336715923,868.8139941083954,696.4801520982885
0.65875,9.32137693904945,37.74112306095055,0.2076112145329089,0.09535681412897432,0.9521973523005357,1.2013242312156545,0.9515911967774701,0.1111663518784439,1.8854546336715923,883.1026342972109,699.5219698497569
0.66625,9.27440553821738,37.41309446178261,0.20903409328556566,0.09381530540416,0.956445033299876,1.203421542965503,0.942063553462072,0.1111663518784439,1.8854546336715923,897.1412398575072,702.3009263195145
0.67375,9.222392079420786,37.090107920579214,0.2104321319283794,0.09230862895514869,0.9603183352838012,1.2050080287277745,0.932368496288867,0.1111663518784439,1.8854546336715923,910.914429411158,704.8151518912255
0.68125,9.165388675078574,36.772111324921426,0.21180701975576707,0.0908364557011184,0.9638132762628936,1.2060862340449148,0.9225147810082653,0.1111663518784439,1.8854546336715923,924.4065245173103,707.0627774829081
