r_R,alpha,phi,a,aline,Ct,Cx,Cy,Cq,Cp,N,T
0.35875,-3.727583756709649,65.79008375670965,0.006009636513728508,0.03678578180933035,0.02042942145864182,0.03980595483105648,0.11442222067153919,0.018732677370089143,0.16063124055421324,10.318381008842596,29.660187119683552
0.36624999999999996,-3.6638265837255943,65.3513265837256,0.00638657977176064,0.03676489892025213,0.022108022973316738,0.04376388117845001,0.12078058526661604,0.018732677370089143,0.16063124055421324,11.399639646267913,31.46099274629103
0.37375,-3.6018027618511894,64.91430276185118,0.006750543318536109,0.03668486731378066,0.023745930754185206,0.04773230338518057,0.1269055012304459,0.018732677370089143,0.16063124055421324,12.49493441435567,33.22018428274003
0.38125,-3.541621483582176,64.47912148358218,0.007102240596534388,0.03655187391730479,0.025340840784536925,0.05170023688123818,0.13278691550838245,0.018732677370089143,0.16063124055421324,13.601739566693535,34.9347150334817
0.38875,-3.483379902506769,64.04587990250677,0.00744204298777623,0.03637152944183303,0.02689008192785631,0.05565581676439244,0.13841685680050733,0.018732677370089143,0.16063124055421324,14.717231115339876,36.60197604170778
0.39625,-3.4271645286537904,63.61466452865379,0.007770137662988277,0.036148848558619634,0.02839099307472843,0.05958704467211019,0.14378894845292525,0.018732677370089143,0.16063124055421324,15.838477847513817,38.219684955359135
0.40375,-3.3730527804118466,63.18555278041185,0.008087209339584747,0.0358877229241166,0.02984332676916296,0.06348684072923784,0.14889568101442224,0.018732677370089143,0.16063124055421324,16.963808145544157,39.78521749414389
0.41125,-3.321113433594725,62.75861343359473,0.008393438069404182,0.035591947669471775,0.03124549473689096,0.06734541902889483,0.15373206655756583,0.018732677370089143,0.16063124055421324,18.090763622589314,41.29650564816941
0.41874999999999996,-3.271407744975818,62.33390774497582,0.008688930376187036,0.0352648973904512,0.03259603833184601,0.07115327430119568,0.15829407097891002,0.018732677370089143,0.16063124055421324,19.216895231050486,42.75165981570389
0.42625,-3.2239902412711103,61.91149024127111,0.0089737327170646,0.03490958034345065,0.03389361345503652,0.07490117592267266,0.1625785168020623,0.018732677370089143,0.16063124055421324,20.33976105604978,44.148948849813024
0.43374999999999997,-3.1789094129227564,61.49140941292275,0.00924784224935301,0.0345286854106037,0.035136977443552174,0.07858016231275235,0.16658299709072089,0.018732677370089143,0.16063124055421324,21.45692435654585,45.486782700145085
0.44125000000000003,-3.1362083245645067,61.073708324564514,0.009511215549390625,0.03412462271871942,0.03632497768074828,0.08218153570593954,0.1703057990937962,0.018732677370089143,0.16063124055421324,22.56595184504932,46.76369732289504
0.44875,-3.0959251523303024,60.658425152330295,0.009763775747612549,0.03369955872181119,0.037456541717454064,0.08569685729654135,0.1737458364404721,0.018732677370089143,0.16063124055421324,23.66441220038346,47.97834157908703
0.45625,-3.0580936567601142,60.24559365676011,0.010005418418158798,0.03325544647330455,0.038530668724729655,0.08911794275617177,0.1769025888640066,0.018732677370089143,0.16063124055421324,24.74987480989118,49.12946587994027
0.46375,-3.0227435988887024,59.835243598888695,0.010236016473210712,0.03279405173081503,0.03954642212344379,0.09243685812483367,0.17977604856735804,0.018732677370089143,0.16063124055421324,25.819908738480283,50.21591237020569
