r_R,alpha,phi,a,aline,Ct,Cx,Cy,Cq,Cp
0.25375000000000003,-3.4523153435298326,70.76481534352983,0.03724885254744704,0.27359338079097095,0.3098096760876956,0.040265541910131805,0.14735408382138548,0.09659142394929529,0.00826159136233855
0.26125,-2.633317640185979,69.57081764018598,0.04078059416291968,0.24426083251158748,0.3098096760876956,0.0764316720578764,0.23483338247653093,0.09659142394929529,0.00826159136233855
0.26875000000000004,-2.087481457422612,68.64998145742261,0.04244443372053117,0.22780172985975133,0.3098096760876956,0.10308898227167537,0.2919623758181582,0.09659142394929529,0.00826159136233855
0.27625,-1.6432305738959627,67.83073057389598,0.04386473758500279,0.21584053214222992,0.3098096760876956,0.12651883150372,0.33767959356293187,0.09659142394929529,0.00826159136233855
0.28375,-1.2546360949512945,67.06713609495131,0.04522373592823562,0.20625872045889368,0.3098096760876956,0.14834843300681172,0.3769594249237927,0.09659142394929529,0.00826159136233855
0.29125,-0.9025836029131113,66.34008360291311,0.04656672160715724,0.19817570455979455,0.3098096760876956,0.16925023227808417,0.4119076374325071,0.09659142394929529,0.00826159136233855
0.29874999999999996,-0.5771738565325109,65.63967385653251,0.04790647695105153,0.19113286558212295,0.3098096760876956,0.18955051174640847,0.4436126300098639,0.09659142394929529,0.00826159136233855
0.30625,-0.2729029527234985,64.96040295272351,0.049245776017135576,0.18486986858590645,0.3098096760876956,0.20941961844242646,0.47273798358251956,0.09659142394929529,0.00826159136233855
0.31375,0.013748737137589728,64.29875126286241,0.05058865784560305,0.17921419007979658,0.3098096760876956,0.22896752193011477,0.4996970031987979,0.09659142394929529,0.00826159136233855
0.32125000000000004,0.28562515021617685,63.65187484978382,0.05193074120304186,0.1740349108517166,0.3098096760876956,0.24822916704966239,0.524732169609468,0.09659142394929529,0.00826159136233855
0.32875,0.5440093458715083,63.0184906541285,0.053275477422269554,0.1692590201294443,0.3098096760876956,0.2672520588298508,0.5480765025600767,0.09659142394929529,0.00826159136233855
0.33625,0.7904537974035932,62.39704620259641,0.05461774503703598,0.16481534731034703,0.3098096760876956,0.2860272593931109,0.5698538570266324,0.09659142394929529,0.00826159136233855
0.34375,1.0255924462289343,61.78690755377106,0.055960817344363895,0.16066282053897446,0.3098096760876956,0.3045785655417712,0.5902055265773526,0.09659142394929529,0.00826159136233855
0.35125,1.250620884879396,61.186879115120604,0.0572986738339611,0.15675082237526294,0.3098096760876956,0.32287367656204374,0.6091778720996188,0.09659142394929529,0.00826159136233855
0.35875,1.465595655027684,60.59690434497232,0.0586358606135046,0.15306268880327234,0.3098096760876956,0.3409358952874156,0.6269033091674222,0.09659142394929529,0.00826159136233855
0.36624999999999996,1.6713051314689693,60.01619486853104,0.05996722390804898,0.14956573758585132,0.3098096760876956,0.3587307354618682,0.6434195966101565,0.09659142394929529,0.00826159136233855
0.37375,1.8679255297547144,59.444574470245286,0.061295069759232726,0.14624410583203773,0.3098096760876956,0.37626609729930555,0.6588082181535855,0.09659142394929529,0.00826159136233855
0.38125,2.0559457032979225,58.88155429670208,0.06261695644414196,0.14307628239227366,0.3098096760876956,0.3935207885056882,0.6731054621789436,0.09659142394929529,0.00826159136233855
0.38875,2.2358919677683247,58.326608032231675,0.0639291779629858,0.14004180107743666,0.3098096760876956,0.4104641578756003,0.6863317653133071,0.09659142394929529,0.00826159136233855
0.39625,2.4076327956996764,57.779867204300324,0.06523560805562542,0.13713718015032889,0.3098096760876956,0.42711594358687943,0.6985788757696306,0.09659142394929529,0.00826159136233855
0.40375,2.5715937977862495,57.24090620221375,0.06653313174709216,0.13434658840484956,0.3098096760876956,0.4434504005536354,0.7098656361701436,0.09659142394929529,0.00826159136233855
0.41125,2.728038233532473,56.70946176646753,0.06782025059915096,0.13165911251332602,0.3098096760876956,0.45945262108153084,0.7202247931378274,0.09659142394929529,0.00826159136233855
0.41874999999999996,2.876977988070209,56.18552201192979,0.06909845580253747,0.12907031729406893,0.3098096760876956,0.47512964306956645,0.7297176863025148,0.09659142394929529,0.00826159136233855
0.42625,3.01866089392977,55.66883910607023,0.07036609131691138,0.12657102682905677,0.3098096760876956,0.49046720187499515,0.7383718460027193,0.09659142394929529,0.00826159136233855
0.43374999999999997,3.15348771473446,55.15901228526555,0.0716190549999062,0.12414959900786933,0.3098096760876956,0.5054332391190572,0.7461908374935896,0.09659142394929529,0.00826159136233855
0.44125000000000003,3.2813693941576503,54.65613060584234,0.07286010509912755,0.12180523160813278,0.3098096760876956,0.5200462200322775,0.7532388315718174,0.09659142394929529,0.00826159136233855
0.44875,3.4024772772809655,54.16002272271903,0.07408821846135949,0.11953202045907386,0.3098096760876956,0.5342979385381909,0.7595440375954017,0.09659142394929529,0.00826159136233855
0.45625,3.517031450891409,53.67046854910859,0.0753015800448225,0.11732347549952994,0.3098096760876956,0.5481744174323425,0.765124946055248,0.09659142394929529,0.00826159136233855
0.46375,3.6254358840277376,53.18706411597226,0.07649560011767054,0.11516978839316709,0.3098096760876956,0.5616401005426809,0.7699704070948701,0.09659142394929529,0.00826159136233855
0.47125,3.727495475817271,52.71000452418273,0.07767402931723671,0.11307387595170201,0.3098096760876956,0.5747242085254167,0.7741536908541394,0.09659142394929529,0.00826159136233855
0.47875,3.82334835545867,52.23915164454133,0.07883597720978436,0.11103190183072299,0.3098096760876956,0.5874207097737776,0.7776984872911412,0.09659142394929529,0.00826159136233855
0.48624999999999996,3.913125410011247,51.77437458998876,0.07998059646456959,0.10904043167383523,0.3098096760876956,0.5997240097155755,0.780627531128966,0.09659142394929529,0.00826159136233855
0.49375,3.9969507819197148,51.31554921808029,0.08110708556767272,0.10709639036264783,0.3098096760876956,0.6116289225624144,0.782962658562574,0.09659142394929529,0.00826159136233855
0.50125,4.0751383298872526,50.86236167011275,0.08221170681116248,0.10519323887748125,0.3098096760876956,0.6231064546468957,0.784694643652563,0.09659142394929529,0.00826159136233855
0.50875,4.147593816169319,50.41490618383068,0.08329679576717144,0.10333259425997242,0.3098096760876956,0.6341765298806523,0.7858750753365435,0.09659142394929529,0.00826159136233855
0.51625,4.214416484101434,49.97308351589857,0.0843618219024767,0.10151237180665866,0.3098096760876956,0.6448360697871178,0.7865245841421945,0.09659142394929529,0.00826159136233855
0.5237499999999999,4.275708357949057,49.53679164205095,0.08540618804369693,0.0997305639295286,0.3098096760876956,0.6550813349738002,0.7866618477406488,0.09659142394929529,0.00826159136233855
0.53125,4.3315665242931445,49.105933475706856,0.08642935176706273,0.09798537339378986,0.3098096760876956,0.6649088760844523,0.7863048597327383,0.09659142394929529,0.00826159136233855
0.53875,4.382083437153625,48.68041656284637,0.0874308261175646,0.09627519149229427,0.3098096760876956,0.674315516764802,0.7854709646430886,0.09659142394929529,0.00826159136233855
0.54625,4.427347204207052,48.26015279579295,0.08841018005261307,0.0945985784206886,0.3098096760876956,0.683298338299546,0.784176890579305,0.09659142394929529,0.00826159136233855
0.55375,4.467441855349307,47.84505814465069,0.08936703863980269,0.09295424562119876,0.3098096760876956,0.6918546657390504,0.7824387797126945,0.09659142394929529,0.00826159136233855
0.56125,4.502456712012183,47.43504328798781,0.09030092018179503,0.09134088538127065,0.3098096760876956,0.6999807037451302,0.7802707973918305,0.09659142394929529,0.00826159136233855
0.56875,4.532561180618721,47.029938819381286,0.09120987203014055,0.08975591908853212,0.3098096760876956,0.7076601810551281,0.7776735191981553,0.09659142394929529,0.00826159136233855
0.5762499999999999,4.557707173498763,46.62979282650124,0.09209583690999366,0.08820049167086041,0.3098096760876956,0.7149089259262243,0.7746803768275843,0.09659142394929529,0.00826159136233855
0.58375,4.5779654037423185,46.234534596257674,0.09295866606852378,0.08667375188351643,0.3098096760876956,0.7217251759032881,0.7713053646645277,0.09659142394929529,0.00826159136233855
0.5912499999999999,4.593403548808389,45.84409645119161,0.09379826573670562,0.08517493687950652,0.3098096760876956,0.7281073545545476,0.7675620133774508,0.09659142394929529,0.00826159136233855
0.59875,4.604086423147564,45.458413576852436,0.09461459658726466,0.08370336284665476,0.3098096760876956,0.7340540623956563,0.7634634093988015,0.09659142394929529,0.00826159136233855
0.60625,4.610076133933511,45.077423866066496,0.09540767321261495,0.08225841668228609,0.3098096760876956,0.7395640679440063,0.7590222127581526,0.09659142394929529,0.00826159136233855
0.61375,4.6114322189694406,44.70106778103056,0.09617756364756634,0.08083954861501412,0.3098096760876956,0.7446362986707143,0.7542506732787394,0.09659142394929529,0.00826159136233855
0.62125,4.608211767498538,44.32928823250146,0.09692438898748205,0.07944626570194956,0.3098096760876956,0.7492698317750679,0.7491606452537726,0.09659142394929529,0.00826159136233855
0.62875,4.600469523306089,43.96203047669391,0.09764832313182734,0.07807812612866145,0.3098096760876956,0.753463884600135,0.7437636006307702,0.09659142394929529,0.00826159136233855
0.63625,4.588257970153194,43.599242029846806,0.09834959269381943,0.07673473425027712,0.3098096760876956,0.7572178045757432,0.7380706407723591,0.09659142394929529,0.00826159136233855
0.64375,4.571627399324733,43.24087260067526,0.0990284771140983,0.07541573631709697,0.3098096760876956,0.7605310585621863,0.7320925068434093,0.09659142394929529,0.00826159136233855
0.65125,4.550625959152207,42.88687404084779,0.09968530901976667,0.07412081683497976,0.3098096760876956,0.7634032214840702,0.7258395888768405,0.09659142394929529,0.00826159136233855
0.65875,4.525299686065338,42.53720031393466,0.10032047486836326,0.07284969551538294,0.3098096760876956,0.7658339641244957,0.7193219335493112,0.09659142394929529,0.00826159136233855
0.66625,4.495707612895053,42.19179238710495,0.10093408879057829,0.07160190906362965,0.3098096760876956,0.767820370464585,0.7125469360967195,0.09659142394929529,0.00826159136233855
0.67375,4.461979709253548,41.85052029074645,0.10152470144799786,0.07037600294938656,0.3098096760876956,0.7693464718808339,0.7055105474211976,0.09659142394929529,0.00826159136233855
0.68125,4.424066656096741,41.51343334390326,0.10209476081156076,0.06917308226368081,0.3098096760876956,0.7704277040261504,0.6982355686734291,0.09659142394929529,0.00826159136233855
0.68875,4.382005865823054,41.180494134176946,0.10264487285586286,0.06799299473509247,0.3098096760876956,0.7710639675880266,0.6907307962574458,0.09659142394929529,0.00826159136233855
0.69625,4.335832533209796,40.851667466790204,0.10317570590218722,0.06683561502002298,0.3098096760876956,0.7712551838131851,0.6830047030442524,0.09659142394929529,0.00826159136233855
0.70375,4.2855795415255,40.5269204584745,0.10368799401857175,0.06570084462170613,0.3098096760876956,0.7710012743544038,0.6750654385704903,0.09659142394929529,0.00826159136233855
0.7112499999999999,4.2312773426852885,40.20622265731471,0.10418254113896863,0.06458861225778256,0.3098096760876956,0.7703021391173669,0.6669208278455742,0.09659142394929529,0.00826159136233855
0.71875,4.172953808721928,39.88954619127807,0.10466022600667765,0.0634988746866756,0.3098096760876956,0.7691576318068069,0.6585783686561952,0.09659142394929529,0.00826159136233855
0.72625,4.110634051222469,39.576865948777524,0.10512200806800655,0.062431618013202045,0.3098096760876956,0.7675675328147816,0.6500452272235913,0.09659142394929529,0.00826159136233855
0.73375,4.044340204547346,39.268159795452654,0.10556893446669278,0.06138685950525626,0.3098096760876956,0.765531519017007,0.6413282320247448,0.09659142394929529,0.00826159136233855
0.74125,3.9741509814588127,38.96334901854119,0.10600071641679651,0.06036386024427128,0.3098096760876956,0.7630380697692012,0.632424967825097,0.09659142394929529,0.00826159136233855
0.74875,3.9001336005314684,38.66236639946853,0.10641729694124241,0.05936205457384662,0.3098096760876956,0.7600768193069182,0.6233341396150068,0.09659142394929529,0.00826159136233855
0.75625,3.822197395003151,38.36530260499685,0.10682245050541601,0.05838293535846364,0.3098096760876956,0.7566657648390938,0.6140768886610777,0.09659142394929529,0.00826159136233855
0.7637499999999999,3.740349714472771,38.07215028552723,0.10721766059885401,0.057426674626720874,0.3098096760876956,0.7528037937489159,0.6046586274026727,0.09659142394929529,0.00826159136233855
0.77125,3.6545931177260016,37.782906882274,0.10760455640698569,0.056493493983611066,0.3098096760876956,0.7484894712004184,0.5950843607317856,0.09659142394929529,0.00826159136233855
0.77875,3.5649247786849187,37.49757522131508,0.10798493175987417,0.055583671101773924,0.3098096760876956,0.7437209750171644,0.5853586608810994,0.09659142394929529,0.00826159136233855
0.78625,3.47141926370616,37.21608073629384,0.1083586044767839,0.054696532848179436,0.3098096760876956,0.7384802780554475,0.5754741823186715,0.09659142394929529,0.00826159136233855
0.79375,3.374179035420994,36.938320964579,0.10872460114008076,0.0538311021501505,0.3098096760876956,0.7327423037362204,0.5654189275889688,0.09659142394929529,0.00826159136233855
0.80125,3.272992365557265,36.664507634442735,0.10909016892836033,0.05299019004438855,0.3098096760876956,0.726539141116129,0.5552221858398826,0.09659142394929529,0.00826159136233855
