r_R,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99,iter_100,iter_101,iter_102,iter_103,iter_104,iter_105,iter_106,iter_107
0.25375000000000003,0.3333333333333333,0.2944329387731211,0.28445110008988883,0.2721619949570767,0.2573672603412663,0.24114680844232306,0.22479851622930438,0.20922554542618518,0.19479324474746845,0.18174607992590294,0.17007956910254418,0.1596984582691956,0.15047912187934478,0.14229793688271436,0.13504028699903628,0.1286027406550179,0.12289292320223294,0.11782867357567682,0.11333703639774348,0.10935327482976938,0.10581996125008618,0.10268615830723253,0.09990668788827763,0.09744148093202852,0.09525500003676485,0.09331572706209322,0.09159570855405742,0.0900701525325859,0.08871707086818054,0.08751696210821028,0.0864525301850522,0.08550843495020378,0.08467107093482054,0.08392837114308703,0.08326963304555514,0.08268536425988017,0.08216714569064974,0.08170751015221332,0.08129983472213667,0.08093824527132312,0.0806175317928035,0.08033307330722914,0.08008077126146229,0.07985699045934185,0.07965850667248552,0.07948246017545173,0.07932631453511228,0.07918782005993323,0.0790649813821131,0.07895602870516395,0.07885939230240505,0.07877367989873549,0.0786976566096406,0.07863022714826583,0.07857042004410063,0.07851737364581966,0.0784703237065505,0.07842859237265483,0.07839157841733711,0.07835874857834228,0.07832962987491734,0.07830380279332506,0.07828089524271653,0.07826057719427165,0.07824255592636357,0.07822657180723465,0.07821239455442067,0.07819981991702567,0.0781886667330472,0.07817877431935169,0.07817000015669685,0.07816221783644674,0.07815531523939591,0.07814919292046443,0.07814376267599157,0.07813894627298602,0.07813467432202383,0.07813088527755806,0.07812752455123369,0.07812454372543629,0.07812189985574232,0.07811955485222151,0.07811747493067821,0.07811563012592497,0.07811399386007693,0.07811254255964621,0.0781112553159213,0.07811011358373686,0.07810910091429586,0.0781082027181929,0.078107406055227,,,,,,,,,,,,,,,,,
0.26125,0.3333333333333333,0.2965775807112317,0.2651520808533622,0.24104682759665305,0.22036003703776944,0.20240122373267738,0.18665621591134074,0.17276140912375115,0.16046471246070043,0.1495623750694109,0.13988471741672207,0.13128741699008684,0.12364590632199483,0.11685158728021296,0.1108091423487309,0.10543453175437853,0.1006534360348867,0.09640000048084456,0.09261579370525756,0.08924892520349417,0.0862532860685647,0.08358788862824737,0.08121628787986793,0.07910607206534807,0.0772284126260055,0.07555766572849944,0.0740710189263447,0.07274817753137698,0.0715710860447499,0.07052368061469129,0.06959166899557032,0.06876233490939414,0.06802436407570883,0.06736768949176686,0.06678335382062146,0.06626338698699392,0.06580069729424888,0.06538897456451183,0.06502260397103621,0.06469658938004201,0.06440648515065846,0.06414833545826785,0.06391862031016231,0.06371420751447873,0.06353230994517987,0.06337044751855586,0.06322641336135261,0.0630982437080933,0.06298419111624998,0.06288270063335376,0.06279238859053227,0.06271202373289496,0.06264051042914362,0.06257687373120993,0.06252024608000593,0.06246985547586371,0.06242501495224705,0.062385113209117174,0.062349606278168254,0.06231801010623411,0.06228989395570157,0.06226487453191523,0.062242610757479035,0.06222279912218691,0.06220516954516772,0.06218948169281733,0.06217552170230853,0.062163099266000506,0.062152045036993675,0.06214220832045276,0.06213345501922174,0.06212566580571846,0.0621187344951856,0.062112566598117924,0.06210707803213021,0.06210219397570428,0.06209784784818688,0.06209398040213363,0.062090538915623494,0.06208747647353374,0.062084751327975723,0.06208232632917372,0.06208016841902706,0.062078248180451996,0.06207653943635944,0.062075018892801426,0.062073665821421715,0.062072461776881534,0.062071390345407894,0.06207043692103734,0.06206958850650363,0.062068833536056085,0.06206816171779304,,,,,,,,,,,,,,,
0.26875000000000004,0.3333333333333333,0.29722280759862896,0.26510813999054045,0.23907316721873897,0.21733896623564952,0.19858238808545461,0.18226157000785262,0.1679455993662629,0.15533526964871944,0.14419301034883733,0.13432585567349564,0.1255736389329172,0.11780114189638537,0.1108926907757139,0.1047483196585901,0.09928096556773171,0.09441435855082116,0.09008139071290773,0.0862228230533563,0.08278623648343073,0.07972516394166408,0.07699836037469744,0.07456918038457634,0.07240504199025975,0.0704769607548986,0.06875914247955393,0.06722862539495758,0.06586496470756377,0.06464995374218743,0.06356737694568954,0.06260279078906855,0.06174332920457898,0.06097753067041115,0.06029518444178638,0.05968719374697677,0.059145454035552936,0.05866274459518857,0.05823263205054579,0.05784938442895053,0.057507894627108515,0.05720361224437656,0.056932482863735284,0.05669089396375279,0.05647562673523523,0.05628381315640455,0.05611289775156923,0.05596060352143113,0.05582490158932532,0.05570398415762516,0.055596240412966624,0.055500235058477385,0.05541468918637948,0.055338463235657165,0.05527054180736948,0.055210020135019966,0.05515609202951215,0.055108039137913734,0.055065221372797415,0.05502706838454987,0.054993071962961076,0.05496277926680405,0.05493578679116089,0.05491173499209055,0.0548903034970006,0.05487120683689365,0.054854190643618406,0.054839028261453385,0.05482551772787433,0.05481347908327764,0.05480275197381561,0.054793193515406124,0.05478467639045943,0.05477708715196611,0.05477032471235285,0.054764298996975075,0.054758929744308446,0.05475414543685653,0.054749882348532654,0.05474608369582608,0.054742698881445666,0.054739682820365,0.05473699533929241,0.05473460064156541,0.05473246683034273,0.05473056548374177,0.054728871276262935,0.05472736164145753,0.05472601647134595,0.05472481784858309,0.05472374980780219,0.05472279812295919,0.054721950117844614,0.05472119449723897,0.0547205211964628,0.0547199212473172,,,,,,,,,,,,,
0.27625,0.3333333333333333,0.2975529137193157,0.2653878760561529,0.23814947502559547,0.21558146940105602,0.19623450872560497,0.17945335410020352,0.16478864414590677,0.15191385626036696,0.14056951471339646,0.1305460067388249,0.12167059601813252,0.11379894962705789,0.10680893118506457,0.10059584595957505,0.09506922295352362,0.09015036907884244,0.08577047441414949,0.08186911730044384,0.07839306426879698,0.07529529098656304,0.0725341717209501,0.07007279952648396,0.06787840959983935,0.06592188542860423,0.06417733244307966,0.06262170750945709,0.06123449522099584,0.059997415902747715,0.05889418222501335,0.05791030712745213,0.05703287269090515,0.056250359967623266,0.055552497304821105,0.05493012514509897,0.05437507550815049,0.05388006455475118,0.053438596808968716,0.053044879770231965,0.05269374778546693,0.05238059417484979,0.05210131071452194,0.05185223367736005,0.051630095719928215,0.051431982981239556,0.05125529682797834,0.05109771974231084,0.05095718490317755,0.05083184906074779,0.05072006834718735,0.05062037670562245,0.050531466653701146,0.05045217212891334,0.05038145319024744,0.050318382375198784,0.050262132532926405,0.05021196597377281,0.050167224792670904,0.050127322239394416,0.05009173502236576,0.05005999644500253,0.05003169028451995,0.050006445332858765,0.04998393052810249,0.049963850612501956,0.0499459422601378,0.04992997062341664,0.04991572625309412,0.04990302235142011,0.04989169232237274,0.04988158758684655,0.04987257563413639,0.04986453828415889,0.04985737013761832,0.04985097719378896,0.04984527561778533,0.04984019064115209,0.049835655581354624,0.049831610967310994,0.049828003759496156,0.049824786654390746,0.049821917464152245,0.04981935856337326,0.04981707639567128,0.049815041033639686,0.04981322578638833,0.04981160684952758,0.04981016299300524,0.04980887528270295,0.049807726832140686,0.04980670258103363,0.04980578909779724,0.04980497440341046,0.0498042478143276,0.04980359980237843,0.049803021869819684,0.04980250643789901,,,,,,,,,,,
0.28375,0.3333333333333333,0.29775627286081624,0.26582754426410643,0.23795457261879308,0.2146036258721655,0.1947652315628881,0.17758519283260973,0.16261063609333504,0.14949288065128943,0.13795837510958175,0.12778511758610886,0.1187907615678145,0.11082390001767223,0.10375661361399997,0.09747980875201932,0.0918997040652511,0.08693513873404173,0.08251547851247604,0.07857896270120222,0.07507138070911504,0.07194499814485145,0.06915767427694824,0.06667212819569727,0.06445532206995326,0.06247793784649896,0.060713929499918814,0.05914013714139255,0.057735952380348184,0.056483026617715114,0.05536501565654477,0.05436735530380179,0.05347706361963385,0.05268256622873131,0.05197354170097092,0.05134078447761343,0.05077608319548501,0.05027211256709881,0.049822337225888094,0.04942092615466561,0.04906267649104192,0.048742945652542675,0.04845759085164366,0.04820291518079173,0.047975619542717,0.04777275978434112,0.04759170846523216,0.04743012075536882,0.04728590401319549,0.0471571906445977,0.04704231388735912,0.04693978620459804,0.04684828000523416,0.046766610440233565,0.046693720050672696,0.04662866506794612,0.04657060318806206,0.04651878266122379,0.046472532555051106,0.046431254065085296,0.04639441275985168,0.04636153165990633,0.046332185061132354,0.04630599302221676,0.04628261644486148,0.04626175268297438,0.04624313162394782,0.04622651219125469,0.04621167922305541,0.04619844068638242,0.04618662519081941,0.04617607976947264,0.04616666789849597,0.04615826772952107,0.046150770512103145,0.04614407918575376,0.04613810712332859,0.04613277700949869,0.04612801983978318,0.046123774027182755,0.04611998460484665,0.04611660251444956,0.04611358397106454,0.04611088989630887,0.046108485412423635,0.046106339390736724,0.04610442404866344,0.04610271459002693,0.04610118888404179,0.04609982717880465,0.046098611845582824,0.04609752715058991,0.04609655905129376,0.04609569501462019,0.04609492385469812,0.04609423558804601,0.04609362130432469,0.04609307305098311,0.04609258373030399,,,,,,,,,,
0.29125,0.3333333333333333,0.2978942519539762,0.26608448060435613,0.23788969835723034,0.21388603176091642,0.19363052887852156,0.17612116681133508,0.1608814762301422,0.14755277352780977,0.13585176020104694,0.12554719115493393,0.11644876300901964,0.10839901739009437,0.10126520711032098,0.09493444171303832,0.08930999029668434,0.08430842533520204,0.07985738733837021,0.07589381383500673,0.07236251963609269,0.06921504573193775,0.06640871579529527,0.06390585482960158,0.061673135818025276,0.059681028517571934,0.057903330652498225,0.0563167662923003,0.054900639579597066,0.05363653451040204,0.05250805338658013,0.051500588019858365,0.0506011188868807,0.049798038302006874,0.04908099435234139,0.04844075287455188,0.04786907517986509,0.04735860957774164,0.04690279502910561,0.046495775490818854,0.04613232370499091,0.04580777334774799,0.04551795858837282,0.045259160225967404,0.04502805767061643,0.04482168612227993,0.044637398375556865,0.04447283074382388,0.04432587265350192,0.0441946395095089,0.0440774484772839,0.04397279686591514,0.04387934283154468,0.04379588815092169,0.04372136284222086,0.04365481143444446,0.043595380708248185,0.043542308750181,0.04349491517937963,0.043452592420948594,0.04341479791379333,0.04338104715274223,0.04335090747555525,0.04332399251501614,0.04329995724486899,0.043278493556001316,0.043259326306094636,0.043242209792049444,0.043226924599924006,0.04321327479197467,0.043201085394714636,0.043190200155772095,0.04318047954077877,0.04317179894460009,0.04316404709396865,0.04315712462103763,0.043150942789563995,0.04314542235738845,0.04314049256062749,0.04313609020655395,0.043132158863535636,0.04312864813764718,0.04312551302668043,0.04312271334327239,0.04312021319975494,0.04311798054812224,0.04311598676921859,0.04311420630588022,0.04311261633532828,0.04311119647661331,0.04310992852936075,0.043108796240468664,0.043107785095766904,0.04310688213396702,0.04310607578051788,0.04310535569923749,0.043104712659818654,0.04310413841951066,0.04310362561745973,0.04310316768035425,,,,,,,,,
0.29874999999999996,0.3333333333333333,0.2979935093302355,0.26625599222697116,0.23788383128218918,0.21346100107698604,0.1927508143205845,0.17498634850534198,0.15953439090460136,0.1460291385872564,0.1341831379654877,0.1237605418838864,0.11456579630069212,0.10643729433266123,0.09923884597961813,0.0928547066305108,0.08718582144205661,0.08214689759930094,0.07766409594818499,0.07367319168255325,0.0701180939746801,0.06694964289948308,0.06412462251587422,0.06160494395174299,0.05935696339218926,0.057350908087575043,0.05556038964500334,0.05396198849080078,0.05253489688797083,0.05126061055017419,0.05012266092487803,0.04910638177973451,0.04819870493429582,0.04738798092033996,0.04666382109285435,0.046016958298299784,0.04543912367327239,0.04492293752222687,0.04446181252796944,0.04404986779863838,0.0436818524616051,0.043353077687108305,0.043059356169345656,0.04279694821549362,0.042562513697818695,0.042353069213904346,0.042165949877583396,0.041998775230455115,0.04184941882249528,0.041715981061548446,0.04159676497649035,0.041490254578448856,0.04139509553940277,0.04131007793835498,0.04123412085261559,0.041166258595974274,0.041105628427063876,0.04105145957034598,0.04100306340916404,0.040959824725454494,0.04092119387419618,0.04088667979269893,0.040855843755548335,0.04082829379558079,0.040803679719788294,0.04078168865665908,0.040762041078249746,0.04074448724634385,0.0407288040374626,0.04071479210632318,0.0407022733516535,0.040691088652124265,0.040681095843598754,0.04067216791197352,0.04066419137862692,0.04065706485794379,0.04065069776857404,0.04064500918203859,0.040639926794043296,0.040635386005422186,0.040631329101025654,0.04062770451611473,0.04062446618093512,0.04062157293513942,0.04061898800461303,0.04061667853405354,0.04061461516936182,0.040612771684536204,0.040611124648327265,0.04060965312641589,0.04060833841532898,0.04060716380471043,0.040606114364925894,0.04060517675730148,0.04060433906458418,0.04060359063946948,0.040602921969270414,0.04060232455500818,0.04060179080338723,0.04060131393028222,0.040600887874509654,,,,,,,,
0.30625,0.3333333333333333,0.29806769317463827,0.26638488855809206,0.23792074554731288,0.21318459760636982,0.1921153049558175,0.17406063274005762,0.15837642376704172,0.14468423023504062,0.13268951603287593,0.1221498822742084,0.1128637024008044,0.10466328899044922,0.09740828837731988,0.09097958852216258,0.0852754419884746,0.08020842475843563,0.07570302649106708,0.07169387154780367,0.06812381485759667,0.06494284830017155,0.062107130909199795,0.059578116456207995,0.0573218289842725,0.05530825648791425,0.05351083970732167,0.05190603812553296,0.05047295914764628,0.049193039410538715,0.04804976944854766,0.047028454695140276,0.04611600715977619,0.04530076317812134,0.04457232575060401,0.04392144585132389,0.04333983760247008,0.042820107341739334,0.04235565581633758,0.04194059152639335,0.04156965384281323,0.04123814471852587,0.0409418679733542,0.0406770752679104,0.04044041799596591,0.040228904421645444,0.04003986147061941,0.0398709006556688,0.03971988767851653,0.03958491530321746,0.03946427914294032,0.03935645604268084,0.03926008477616352,0.03917394880661281,0.03909696088878715,0.03902814931415758,0.038966645622789606,0.03891167362470358,0.03886253959054622,0.0388186234865626,0.03877937114233797,0.03874428725177672,0.03871292911847247,0.0386849010661452,0.03865984944331231,0.03863745815893182,0.038617444692512784,0.03859955652821616,0.03858356796785249,0.03856927728248714,0.0385565041666551,0.038545087463020024,0.038534883128734335,0.03852576241781584,0.03851761025658775,0.03851032379166948,0.03850381109218677,0.038497989989817745,0.038492787042033245,0.03848813660544522,0.038483980007567954,0.03848026480653906,0.038476944129457936,0.03847397608099207,0.03847132321478782,0.038468952061016,0.0384668327040904,0.03846493840523063,0.03846324526510731,0.038461731922312205,0.038460379283849454,0.03845917028424681,0.038458089670247886,0.038457123808368646,0.03845626051289008,0.038455488892116786,0.03845479921096198,0.03845418276812482,0.03845363178631054,0.03845313931410862,0.03845269913829045,0.03845230570542049,,,,,,,
0.31375,0.3333333333333333,0.2981245875412056,0.2664840970824811,0.2379763878201031,0.21301728877423615,0.19154849519273695,0.17321874162144354,0.15735830751292604,0.1435210687834756,0.131406581672516,0.12076921997939098,0.11140440417640589,0.10314034531402241,0.09583393405253453,0.08936370517278636,0.0836259415445942,0.07853159643432676,0.07400401096488073,0.06997668530215574,0.06639152422101623,0.0631978425551514,0.06035127145898218,0.05781285647529542,0.055548308359353614,0.05352737640234112,0.05172332068004964,0.05011246475890346,0.048673814310242466,0.04738873010372388,0.0462406461873774,0.04521482587739393,0.04429814959762958,0.043478929719890924,0.0427467484318725,0.04209231535385069,0.04150734217887172,0.04098443205552477,0.040516981791446194,0.040099095247868644,0.039725506534973344,0.03939151181545634,0.0390929086880426,0.038825942260252426,0.03858725713567378,0.038373854639346554,0.03818305468879228,0.03801246179023808,0.03785993470169391,0.037723559358355356,0.03760162470262335,0.03749260110191458,0.03739512107325459,0.03730796206511189,0.037230031074648874,0.037160350903029125,0.03709804787305662,0.03704234085258594,0.03699253144414114,0.03694799521627722,0.036908173865637134,0.036872568210597756,0.03684073192802978,0.036812265954167915,0.03678681347903258,0.03676405547137406,0.036743706677829405,0.03672551204597797,0.036709243526335596,0.03669469721310618,0.036681690787779796,0.03667006123347884,0.036659662791361576,0.036650365133435905,0.03664205172885701,0.036634618383213115,0.03662797193247687,0.0366220290752411,0.03661671532859475,0.036611964094545105,0.036607715825280863,0.036603917276809575,0.036600520841612284,0.036597483951948805,0.036594768546333416,0.03659234059249256,0.03659016966082492,0.03658822854301685,0.03658649291103259,0.036584941012205024,0.03658355339660494,0.03658231267327161,0.036581203292249245,0.0365802113496976,0.03657932441363371,0.03657853136812084,0.036577822273951684,0.03657718824407989,0.03657662133223839,0.03657611443334859,0.03657566119447241,0.03657525593519079,,,,,,,
0.32125000000000004,0.3333333333333333,0.2981689869711462,0.26656168710453704,0.23814343670917054,0.2129610531668481,0.19118289824254459,0.17256104191840974,0.15651875858610537,0.14253386575960486,0.1302970867751998,0.11956016777663771,0.11011538030508164,0.10178778309912972,0.09443049948405653,0.08791962724023772,0.08214941173648813,0.07702912578997369,0.07248064031170066,0.06843655593019812,0.06483785571875612,0.06163312637306895,0.05877742857847157,0.05623136450700584,0.053960303029460394,0.05193373187068054,0.05012471256525249,0.048509419180275376,0.04706674572712834,0.04577797025725166,0.04462646603326217,0.043597452042005116,0.04267777658922179,0.04185572887731249,0.04112087438797057,0.0404639106239,0.03987654034972428,0.03935135994342428,0.0388817608508404,0.038461842446006124,0.038086334854141285,0.0377505305035216,0.03745022334612237,0.0371816548319191,0.0369414658435141,0.036726653900678405,0.03653453503187744,0.03636270978460866,0.036209032910597155,0.036071586317311624,0.035948654925296676,0.03583870511260698,0.035740365464119274,0.03565240957545711,0.03557374068933261,0.035503377966823686,0.03544044421791013,0.03538415493486793,0.035333808489188614,0.035288777367823765,0.035248500337990145,0.035212475441710696,0.035180253731888135,0.03515143367116291,0.035125656123230486,0.035102599873800634,0.035081977625077504,0.03506353241361215,0.03504703440671123,0.035032278037344884,0.03501907944174802,0.03500727416770535,0.03499671512490299,0.03498727075175993,0.03497882337586166,0.03497126774753891,0.03496450972829867,0.034958465117749,0.03495305860438873,0.0349482228271796,0.03494389753620068,0.03494002884192174,0.0349365685437371,0.0349334735293906,0.034930705237806385,0.034928229178630386,0.0349260145024949,0.034924033616650814,0.03492226184117772,0.0349206771014876,0.034919259653290576,0.03491799183659543,0.03491685785567972,0.03491584358228782,0.03491493637960467,0.03491412494481198,0.034913399168265115,0.03491275000753611,0.03491216937475341,0.03491165003583461,0.034911185520356686,0.03491077004094082,0.0349103984211473,,,,,,
