r_R,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0.83125,0.09029553607130598,0.09025759677454416,0.031653437906897945,0.030062664245428708,0.03001813798919557,0.03001810077194075
0.83875,0.08995553924948951,0.08991790854074827,0.03089697451117783,0.02920845265008196,0.02915924326468086,0.02915919917323372
0.84625,0.0897088725017025,0.08967152324537742,0.030160907889510605,0.02836844754552971,0.0283141043822551,0.028314052527050507
0.85375,0.08956278775319511,0.08952569086509754,0.02944612815268462,0.027542686654493626,0.02748262336045492,0.02748256182737374
0.86125,0.08952616378886137,0.08948928778027705,0.028753763649943274,0.02673099074484891,0.02666456664157442,0.026664493652096274
0.8687499999999999,0.0896099034125891,0.0895732138233831,0.028085685195677966,0.025933526277670683,0.025859995232453793,0.02585990874946552
0.87625,0.08982746073098319,0.08979091941621524,0.02744333967594496,0.0251505670630657,0.025069060971750635,0.025068958372569103
0.88375,0.09019555157572576,0.09015911579603128,0.026829014533063435,0.024382538554827967,0.024291822176431943,0.024291810527835727
0.89125,0.09073512668820426,0.09069874793300488,0.026245707834788967,0.023627512429994845,0.02352791503592251,0.023527867390878823
0.8987499999999999,0.09147273011797251,0.09143635255825165,0.025697317791828975,0.022888770517001115,0.022778993006389844,0.022778877087876313
0.90625,0.0924424362403524,0.09240599465712028,0.025188975991288266,0.02216757697984681,0.022045946373605272,0.02204575020627842
0.91375,0.09368868026456316,0.09365209721756156,0.02472544200839097,0.02146685465437418,0.021330034589456443,0.02132979038296488
0.9212499999999999,0.09527051298396896,0.095233694849235,0.02431777848963433,0.020788238146560837,0.0206334247872427,0.02063312830854591
0.92875,0.09726821119128269,0.09723104246076382,0.02397921887080905,0.02013598099866664,0.019959420362586217,0.019959054641756947
0.93625,0.09979395751359282,0.09975629232343751,0.023728346863767978,0.019514390752404534,0.019311228859462994,0.01931077212107532
0.94375,0.10300992587596061,0.10297157491460668,0.023592710968571982,0.018931272705156807,0.018694815423694926,0.018694235788828163
0.9512499999999999,0.10716072832617754,0.1071214376097057,0.0236153030865746,0.01839880731760855,0.01811944320038333,0.018118691942817577
0.95875,0.11263601859903576,0.11259543292304898,0.023866462900016174,0.01793804999969575,0.017601587736064104,0.017600589211299675
0.96625,0.12010328672652587,0.12006088159206986,0.024468977896501563,0.0175838217953621,0.017166527073921765,0.01716514001934661
0.9737499999999999,0.13082847806527678,0.13078341856295214,0.0256654532872449,0.01740429069648662,0.016864335461736903,0.016862290264430767
0.98125,0.14761212881606064,0.14756292766016202,0.02801689430717559,0.017555118157405906,0.016805827685807573,0.01680284755160311
0.98875,0.17854012098519856,0.17848356903080972,0.033250115113369186,0.018499949812595725,0.017311380842182266,0.017305995412328485
0.99625,0.26788108566111746,0.2678065753686506,0.05221502788822785,0.0230267418404688,0.020152304687946654,0.020132517103431037
