r_R,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5
0.63625,0.21430408166129894,0.21399561151742938,0.04331251852143636,0.0434666543576723,0.043468226220818015,
0.64375,0.2155959449086726,0.21528580528060764,0.04347501373694036,0.04355270698081561,0.04355353980036596,
0.65125,0.21705373547318468,0.21674163142466057,0.04361847238316736,0.043619045249783314,,
0.65875,0.21868163447924502,0.21836726357034408,0.043743172859986565,0.04366568110419814,0.04366476550379823,
0.66625,0.22048460697193234,0.22016765763865984,0.04384939197690983,0.043692621402715175,0.04369067891629764,
0.67375,0.22246845231778026,0.2221486021414951,0.043937406242936794,0.04369986781905328,0.043696783576915664,
0.68125,0.22463986567709687,0.22431677951794066,0.0440074932338042,0.043687416750602746,0.043683064887309865,
0.68875,0.22700651195508942,0.2266798399200595,0.04405993306424866,0.0436552592401241,0.043649501837438744,
0.69625,0.22957711398711875,0.22924648919903418,0.04409500999437542,0.043603380911273096,0.04359606683385783,
0.70375,0.23236155713275455,0.2320265932608722,0.04411301420226649,0.043531761919032096,0.043522725528693525,
0.7112499999999999,0.23537101296459445,0.2350313014707806,0.04411424376341115,0.043440376916695854,0.043429436648450406,
0.71875,0.23861808536769874,0.23827319241352332,0.044099006885410415,0.04332919504180399,0.04331615182197494,
0.72625,0.2421169831486416,0.2417664460981099,0.044067624452681864,0.04319811427735155,0.04318272640140102,0.0431827431809171
0.73375,0.24588372423519422,0.2455270476744872,0.04402043295346521,0.043045128434738365,0.04302805335896973,
0.74125,0.2499363777890464,0.24957302896786324,0.04395693675340634,0.04287239582277729,0.04285308557849841,
0.74875,0.25429535213569704,0.2539247557135784,0.04387713679902359,0.04268000958853651,0.042657739309412135,
0.75625,0.2589837384471376,0.2586052704011856,0.0437825008788848,0.04246747328893303,0.042441932534988,
0.7637499999999999,0.2640277227432959,0.26364070325917516,0.043673462824833975,0.04223472008771865,0.04220556722005018,
0.77125,0.2694570822126878,0.2690607673362685,0.04355049544905807,0.04198167814322941,0.041948536703848016,0.0419485216446694
0.77875,0.2753057863765993,0.274899358145738,0.04341411836973122,0.04170827099065482,0.04167072553131176,0.04167070697796857
0.78625,0.281612729635351,0.2811952843354225,0.04326490748097983,0.04141441806979573,0.041372009315204156,0.04137198658796482
0.79375,0.2884226298093092,0.28799316389570195,0.043103506486275964,0.04109990658927625,0.04105200315615563,0.041052039892336446
0.80125,0.2957871382405433,0.2953445313371087,0.04293064104280407,0.040761030319821645,0.040708681876543265,
0.80875,0.30376622204652465,0.30330921624761187,0.04274713622994032,0.0404012079558317,0.04034388385261203,0.04034384775021095
0.8162499999999999,0.3124298999772607,0.31195707443301696,0.04255045382334531,0.04002164389407032,0.0399574103060062,0.03995736373345472
0.82375,0.3218604426629537,0.3213701820842525,0.04234466089512512,0.03962112689273016,0.03954911137529854,0.03954905529526304
0.83125,0.33215518987336795,0.3316456451107798,0.04213129205154707,0.03919946546529236,0.039118804634706586,0.03911873724579382
0.83875,0.34343019797589935,0.34289923614037815,0.04191183232816679,0.03875657953366979,0.038666297762957914,0.03866621691254479
0.84625,0.3558250199193873,0.35527016051759,0.041688046726394874,0.038292128476293506,0.038191082058021235,0.03819098569283893
